crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield,production_qt,annual_rainfall_qt,fertilizer_qt,pesticide_qt,yield_qt,state_Arunachal Pradesh,state_Assam,state_Bihar,state_Chhattisgarh,state_Delhi,state_Goa,state_Gujarat,state_Haryana,state_Himachal Pradesh,state_Jammu and Kashmir,state_Jharkhand,state_Karnataka,state_Kerala,state_Madhya Pradesh,state_Maharashtra,state_Manipur,state_Meghalaya,state_Mizoram,state_Nagaland,state_Odisha,state_Puducherry,state_Punjab,state_Sikkim,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal,season_Kharif     ,season_Rabi       ,season_Summer     ,season_Whole Year ,season_Winter     ,nitrogen_mean,nitrogen_median,nitrogen_std,phosphorus_mean,phosphorus_median,phosphorus_std,potassium_mean,potassium_median,potassium_std,temperature_mean,temperature_median,temperature_std,humidity_mean,humidity_median,humidity_std,ph_mean,ph_median,ph_std,rainfall_mean,rainfall_median,rainfall_std,nitrogen_cbrt_mean,nitrogen_cbrt_median,nitrogen_cbrt_std,phosphorus_cbrt_mean,phosphorus_cbrt_median,phosphorus_cbrt_std,potassium_log1p_mean,potassium_log1p_median,potassium_log1p_std,temperature_scaled_mean,temperature_scaled_median,temperature_scaled_std,humidity_qt_mean,humidity_qt_median,humidity_qt_std,ph_cbrt_mean,ph_cbrt_median,ph_cbrt_std,rainfall_cbrt_mean,rainfall_cbrt_median,rainfall_cbrt_std,waste_max_harvest,waste_max_post-harvest,waste_max_storage,waste_mean_harvest,waste_mean_post-harvest,waste_mean_storage,waste_median_harvest,waste_median_post-harvest,waste_median_storage,waste_min_harvest,waste_min_post-harvest,waste_min_storage,waste_std_harvest,waste_std_post-harvest,waste_std_storage,post_harvest_waste_pct,log1p_production,log1p_fertilizer,log1p_pesticide,log1p_area,n_ratio,p_ratio,k_ratio,npk_balance,soil_fertility,temp_humidity_index,aridity_index,ph_optimality,crop_category,crop_cat_Fruit/Vegetable,crop_cat_Grain,crop_cat_Oil,crop_cat_Other,crop_cat_Pulse,is_kharif,is_rabi,is_summer,decade,years_since_min,effective_yield,waste_per_area
Peas & beans (pulses),2018,Rabi       ,Madhya Pradesh,64696.0,50205,1102.2,10493691.2,22643.6,0.7760139730431557,0.402270048830533,-0.30579628164909706,0.6701315959586656,0.7049984162701072,-0.37688860443450384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,59.343333333333334,58.833333333333336,7.868600981596299,19.79,20.0,2.9415003386748473,24.485111475466667,24.674208643333333,2.04633021209655,75.9077311889,75.90560062166666,3.224186863474665,6.21818460826,6.2058154955000004,0.48400770709357516,132.49630244336666,134.10684778833334,11.626321613898357,4.257216638472076,4.235823584254893,0.21815305988173553,3.862252076482973,3.860782746301515,0.18143884026441892,3.0244730247473885,3.044522437723423,0.1425320619371636,24.485111475466667,24.674208643333333,2.04633021209655,-0.07626428635593589,-0.09730402550855743,0.17927092123641708,1.8372907744894647,1.8375355849898314,0.04756328317063282,5.0028802487106825,5.0226884968844026,0.16934818356673034,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,10.823889820449997,16.16628489175232,10.027676691890829,11.077470111562347,0.495623353446078,0.37823999320132573,0.12613665335259622,0.5856066400385258,0.6316103870747725,18.586092600099743,5.198968918417904,0.9060615360866665,Other,False,False,False,True,False,0,1,0,2010,21,0.7494632512390549,0.026550721804100865
Maize,2007,Summer     ,Odisha,2874.0,6495,1633.8,383391.6,459.84,2.259916492693111,-0.2074135219258107,0.6627237321480087,-0.4263553263910214,-0.6050620410452187,0.25978610219592585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.76,76.0,11.94948965564233,48.44,48.5,8.010498162291832,19.79,20.0,2.9415003386748473,22.3892039102,22.84445626,2.6793596607331773,65.0922494467,65.30384518,5.4486985976651825,6.2451897224,6.2591809430000005,0.41268128727999803,84.766987663,83.471553265,15.547338717845903,4.257216638472076,4.235823584254893,0.21815305988173553,3.6339970440566445,3.6467734478436253,0.20462787949299827,3.0244730247473885,3.044522437723423,0.1425320619371636,22.3892039102,22.84445626,2.6793596607331773,-0.46939664459674135,-0.4348859871766747,0.1953967532661999,1.8406551372647169,1.8429170386186937,0.04065230633138584,4.376400473711506,4.370311157760321,0.26984960017234577,2.08,9.9925,6.0,1.86,6.75125,1.498,2.08,6.75125,0.86,1.2,3.51,0.02,0.4400000000000001,4.583819709041794,1.8445022557396265,3.36975,8.778941881841513,12.856814808416283,6.133050911169852,7.963807953231451,0.5326392218645113,0.33180354818823204,0.13555722994725664,0.601388222937644,0.5872932983728526,14.573636458357692,3.6241929391206527,0.9150632408,Grain,False,True,False,False,False,0,0,1,2000,10,2.1837629566805847,0.0761535360125261
Groundnut,1998,Winter     ,Odisha,5987.0,5184,1357.1,591515.6,1736.23,0.865876064807082,-0.2743933241976968,0.24325507030852372,-0.2643222900772066,-0.1249491945164349,-0.12958231367213702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.89,80.0,11.917981491355107,47.580000000000005,47.0,7.904965834744946,39.87,40.0,2.9461668299502297,23.6893322105,23.73483675,2.0312719543716655,82.2728215389,82.18935719500001,1.4183811592213094,6.425470922140001,6.363803588,0.7686920011810564,208.094939267,213.84124050000003,9.933476550650926,4.296092836876323,4.308794568974216,0.21718422978790072,3.6123104279924014,3.608826080138695,0.20377972245518897,3.707822109322588,3.7135720667043075,0.07213909328336732,23.6893322105,23.73483675,2.0312719543716655,0.18145565894798288,0.17321448244491786,0.1422601461146989,1.8561327734751145,1.8531287288027605,0.07466003457169142,5.924345332583058,5.979944523782247,0.0966572121566567,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,8.553525120663627,13.290445026250234,7.460047169680334,8.69751274553952,0.47741125851559696,0.2843313015417713,0.23825743994263174,0.7118441496354727,0.7246144309007954,19.489882013301823,8.428536563597307,0.9751569740466669,Oil,False,False,True,False,False,0,1,0,1990,1,0.8362507805826652,0.029625284224416855
Rice,2002,Rabi       ,Andhra Pradesh,712766.0,2272773,648.1,67477557.22,178191.5,3.1886664066467816,1.5403928218873577,-1.4045331071795468,1.4186329877840917,1.5548212798014296,0.7290298409327278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.58,47.0,7.904965834744946,39.87,40.0,2.9461668299502297,23.6893322105,23.73483675,2.0312719543716655,82.2728215389,82.18935719500001,1.4183811592213094,6.425470922140001,6.363803588,0.7686920011810565,208.094939267,213.84124050000003,9.933476550650926,4.296092836876323,4.308794568974216,0.21718422978790072,3.6123104279924014,3.608826080138695,0.20377972245518897,3.707822109322588,3.713572066704308,0.07213909328336732,23.6893322105,23.73483675,2.0312719543716655,0.18145565894798288,0.17321448244491783,0.1422601461146989,1.8561327734751145,1.8531287288027605,0.07466003457169142,5.924345332583058,5.979944523782246,0.0966572121566567,2.08,9.9925,6.0,1.86,6.75125,1.498,2.08,6.75125,0.86,1.2,3.51,0.02,0.4400000000000001,4.583819709041794,1.8445022557396267,3.36975,14.63651166982275,18.027305629747268,12.090619705591052,13.476909857770734,0.47741125851559696,0.2843313015417712,0.23825743994263174,0.7118441496354727,0.7246144309007954,19.489882013301823,8.428536563597307,0.9751569740466669,Grain,False,True,False,False,False,0,1,0,2000,5,3.0812163204088017,0.10745008623797991
Groundnut,2010,Kharif     ,Nagaland,730.0,740,1771.8,121260.3,175.2,1.0136986301369864,-0.8722908713557106,0.7936015541273999,-0.845592464622227,-0.9230727630731655,-0.021329285143835718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.339999999999996,46.666666666666664,7.668545819874953,39.87,40.0,2.9461668299502297,24.112346749166665,24.146926653333335,1.7492274066957585,81.39516909470001,81.28263987333334,2.7815199784984928,6.527906470816667,6.47970223,0.6612444111019611,196.99422535666667,201.09109828333337,11.648440083248383,4.296092836876323,4.308794568974216,0.21718422978790072,3.606826506415826,3.600233343764445,0.19744710429349224,3.707822109322588,3.7135720667043075,0.07213909328336732,24.112346749166665,24.146926653333335,1.7492274066957585,0.14286192093798514,0.09325801369617841,0.19448554431902687,1.8665409239975326,1.8641795942456156,0.0637063612377357,5.811770410564925,5.85320710613459,0.11829324023569888,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,6.608000625296087,11.705703000333552,5.171619713502079,6.594413459749778,0.47809694793536806,0.2833034111310592,0.2385996409335727,0.7104727707959305,0.7236389401069897,19.626285409184607,7.844516775924328,0.990697843061111,Oil,False,False,True,False,False,1,0,0,2010,13,0.9790157104256058,0.03468291971138063
Rice,2013,Autumn     ,Bihar,549404.0,798676,1069.9,79383383.96,148339.08,1.4537134786059074,1.2475184616790298,-0.3601717239541596,1.497204570405164,1.4662318923341036,0.2808538433273371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.58,47.0,7.904965834744946,39.87,40.0,2.9461668299502297,23.6893322105,23.73483675,2.0312719543716655,82.2728215389,82.18935719500001,1.4183811592213094,6.425470922140001,6.363803588,0.7686920011810565,208.094939267,213.84124050000003,9.933476550650926,4.296092836876323,4.308794568974216,0.21718422978790072,3.6123104279924014,3.608826080138695,0.20377972245518897,3.707822109322588,3.713572066704308,0.07213909328336732,23.6893322105,23.73483675,2.0312719543716655,0.18145565894798288,0.17321448244491783,0.1422601461146989,1.8561327734751145,1.8531287288027605,0.07466003457169142,5.924345332583058,5.979944523782246,0.0966572121566567,2.08,9.9925,6.0,1.86,6.75125,1.498,2.08,6.75125,0.86,1.2,3.51,0.02,0.4400000000000001,4.583819709041794,1.8445022557396267,3.36975,13.590711887696052,18.18979964688924,11.907262754592008,13.216591153439175,0.47741125851559696,0.2843313015417712,0.23825743994263174,0.7118441496354727,0.7246144309007954,19.489882013301823,8.428536563597307,0.9751569740466669,Grain,False,True,False,False,False,0,0,0,2010,16,1.4047269686605848,0.04898650994532256
Urad,2003,Summer     ,Uttar Pradesh,57741.0,28301,1075.6,5715204.18,13857.84,0.49013699104622366,0.23275097715403273,-0.3414926558588935,0.4779421832475575,0.5408715347143102,-0.8158705604262537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.89,80.0,11.917981491355107,47.86666666666667,47.5,7.9401432772605745,39.87,40.0,2.9461668299502297,23.255956110400003,23.438043253333333,2.2473011898255026,76.54596417483333,76.56085319,2.7618203053692674,6.3653771888933335,6.328929373,0.650021763214037,166.98562206566666,170.38467808833335,11.804763939715919,4.296092836876323,4.308794568974216,0.21718422978790072,3.619539300013816,3.621475202707005,0.20406244146779207,3.707822109322588,3.7135720667043075,0.07213909328336732,23.255956110400003,23.438043253333333,2.2473011898255026,-0.03549510890025853,-0.029485674095613017,0.15997234849853256,1.850973561404982,1.8497248320747381,0.06332412515825622,5.408363712959208,5.443400068441605,0.1543880081618864,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,10.250687752512317,15.558640756578834,9.536678575157655,10.963740090649603,0.47659481387209673,0.2855552020362711,0.2378499840916322,0.7134770389224733,0.7257796004600632,17.80149583278175,6.884314157959322,0.9551257296311112,Other,False,False,False,True,False,0,0,1,2000,6,0.4733673305153254,0.01676966053089827
Dry chillies,2006,Whole Year ,Uttar Pradesh,15071.0,14295,590.5,1924717.41,3315.62,0.9485103841815407,0.011595955599989324,-1.537691249872052,0.1448791565063077,0.10311945644021289,-0.11082768989222064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.76,76.0,11.94948965564233,48.15333333333333,48.0,7.975320719776203,19.79,20.0,2.9415003386748473,22.8225800103,23.141249756666667,2.46333042527934,70.81910681076666,70.932349185,4.105259451517225,6.305283455646666,6.294055158,0.5313515252470176,125.87630486433333,126.92811567666668,13.67605132878091,4.257216638472076,4.235823584254893,0.21815305988173553,3.6267681720352303,3.6341243252753155,0.2043451604803952,3.0244730247473885,3.044522437723423,0.1425320619371636,22.8225800103,23.141249756666667,2.46333042527934,-0.25244587674849994,-0.23218583063614387,0.17768455088236623,1.8458143493348496,1.846320935346716,0.051988215744821036,4.892382093335357,4.906855613100963,0.21211880416711607,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,9.567735056839265,14.470290234484503,8.106701471033782,9.620593996816144,0.5336871725652582,0.3304888929560065,0.13582393447873534,0.5992923215361503,0.5861281288135847,16.162747314467037,5.2839073185989545,0.9350944852155555,Other,False,False,False,True,False,0,0,0,2000,9,0.916057830215345,0.03245255396619567
Groundnut,2014,Kharif     ,Uttar Pradesh,97939.0,84595,616.4,14784871.44,32319.87,0.8637519272200043,0.5524392896251032,-1.464185967935322,0.8007632315369578,0.8426204325570965,-0.08127255230386342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,48.15333333333333,48.0,7.975320719776203,19.79,20.0,2.9415003386748473,22.8225800103,23.141249756666667,2.46333042527934,70.81910681076666,70.932349185,4.105259451517225,6.305283455646666,6.294055158,0.5313515252470176,125.87630486433333,126.92811567666668,13.67605132878091,4.257216638472076,4.235823584254893,0.21815305988173553,3.6267681720352303,3.6341243252753155,0.2043451604803952,3.0244730247473885,3.044522437723423,0.1425320619371636,22.8225800103,23.141249756666667,2.46333042527934,-0.25244587674849994,-0.23218583063614387,0.17768455088236623,1.8458143493348496,1.846320935346716,0.051988215744821036,4.892382093335357,4.906855613100963,0.21211880416711607,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,11.34564226315264,16.509115083568325,10.383468430589572,11.492110325256307,0.5336871725652582,0.3304888929560065,0.13582393447873534,0.5992923215361503,0.5861281288135847,16.162747314467037,5.2839073185989545,0.9350944852155555,Oil,False,False,True,False,False,1,0,0,2010,17,0.8341993187309572,0.029552608489047075
Rice,2015,Autumn     ,Bihar,549012.0,725206,874.0,86694484.92,181173.96,1.3209292328765128,1.217576310391971,-0.8864494629456836,1.5408538065896664,1.5631109576808628,0.2397959844439227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.58,47.0,7.904965834744946,39.87,40.0,2.9461668299502297,23.6893322105,23.73483675,2.0312719543716655,82.2728215389,82.18935719500001,1.4183811592213094,6.425470922140001,6.363803588,0.7686920011810565,208.094939267,213.84124050000003,9.933476550650926,4.296092836876323,4.308794568974216,0.21718422978790072,3.6123104279924014,3.608826080138695,0.20377972245518897,3.707822109322588,3.713572066704308,0.07213909328336732,23.6893322105,23.73483675,2.0312719543716655,0.18145565894798288,0.17321448244491783,0.1422601461146989,1.8561327734751145,1.8531287288027605,0.07466003457169142,5.924345332583058,5.979944523782246,0.0966572121566567,2.08,9.9925,6.0,1.86,6.75125,1.498,2.08,6.75125,0.86,1.2,3.51,0.02,0.4400000000000001,4.583819709041794,1.8445022557396267,3.36975,13.4942124103259,18.277900840189595,12.107218473196445,13.215877399628436,0.47741125851559696,0.2843313015417712,0.23825743994263174,0.7118441496354727,0.7246144309007954,19.489882013301823,8.428536563597307,0.9751569740466669,Grain,False,True,False,False,False,0,0,0,2010,18,1.2764172200516564,0.044512012824856284
Soyabean,2018,Kharif     ,Himachal Pradesh,554.0,931,1052.2,89858.8,193.9,1.6805054151624548,-0.8060313625515625,-0.41153445690731044,-0.9379082750949062,-0.8960202575978573,0.39004763296173356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.86666666666667,47.5,7.9401432772605745,39.87,40.0,2.9461668299502297,23.255956110400003,23.438043253333333,2.2473011898255026,76.54596417483333,76.56085319,2.7618203053692674,6.3653771888933335,6.328929373,0.650021763214037,166.98562206566666,170.38467808833335,11.804763939715919,4.296092836876323,4.308794568974216,0.21718422978790072,3.619539300013816,3.621475202707005,0.20406244146779207,3.707822109322588,3.7135720667043075,0.07213909328336732,23.255956110400003,23.438043253333333,2.2473011898255026,-0.03549510890025853,-0.029485674095613017,0.15997234849853256,1.850973561404982,1.8497248320747381,0.06332412515825624,5.408363712959208,5.443400068441605,0.1543880081618864,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,6.837332814685591,11.406005956937276,5.272486606513515,6.318968113746434,0.47659481387209673,0.2855552020362711,0.2378499840916322,0.7134770389224733,0.7257796004600632,17.80149583278175,6.884314157959322,0.9551257296311112,Other,False,False,False,True,False,1,0,0,2010,21,1.6230082136709785,0.05749720149147628
Potato,2017,Rabi       ,Karnataka,5557.0,103976,1111.7,874894.08,2111.66,18.710815188051107,0.6085320475723905,-0.27830168756579526,-0.1278273649123109,-0.05183324873888323,1.607982029253644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.4,78.0,10.96827380689552,37.36333333333333,36.5,8.055725384261047,39.99,40.0,3.313562579716425,24.929518864433334,24.951663611666664,1.816092786749391,86.46330496130001,86.44643194666668,1.8410304486361762,6.275834656823334,6.239438765666667,0.6083388144201199,196.962414759,199.89413450000004,15.944643578706968,4.270636877591931,4.272658681697917,0.20079507761594562,3.2382612523887513,3.236893082445832,0.2862570729772124,3.710068478552919,3.7135720667043075,0.08131254312312965,24.929518864433334,24.951663611666664,1.816092786749391,0.7290446952855011,0.7731480165240789,0.3450464992128663,1.842184792599066,1.840813043112808,0.05948000043171788,5.807664279783107,5.840395305873538,0.16440216149738407,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,11.551924999819239,13.681859249578716,7.655703096008197,8.62299361030245,0.5033600136968712,0.23988785686769676,0.25675212943543213,0.6599466392729243,0.6789322610003109,21.554885921139807,7.59606901264824,0.9252782189411114,Fruit/Vegetable,True,False,False,False,False,0,1,0,2010,20,18.07063902364812,0.6401761644029867
Gram,2019,Rabi       ,Telangana,129914.0,199000,1031.7,22314028.64,48068.18,1.5317825638499314,0.8156592735128817,-0.4696030591824158,0.9646245314550077,0.9933595411527213,0.31814068711767485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,59.05666666666667,58.333333333333336,7.833423539080671,19.79,20.0,2.9415003386748473,24.91848757556667,24.97100214,1.8303009766427127,81.63458855296666,81.53410462666668,1.8807477173267069,6.278278341506667,6.2406897105,0.6026779450605947,173.6056196447,177.56341020000002,9.755034224833365,4.257216638472076,4.235823584254893,0.21815305988173553,3.8550232044615584,3.848133623733205,0.1811561212518158,3.0244730247473885,3.044522437723423,0.1425320619371636,24.91848757556667,24.97100214,1.8303009766427127,0.14068648149230553,0.10539613103197341,0.1615587188525834,1.8424499865595971,1.8409394817178535,0.058899192584068005,5.518861868334533,5.559232952225044,0.11161738756150065,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,12.201065128819632,16.920726170448443,10.780396502286091,11.774635669433255,0.49653058618194207,0.3771018688008174,0.12636754501724065,0.5860684233678145,0.6304452175155046,20.342104805935968,6.698138505904096,0.9260927805022222,Pulse,False,False,False,False,True,0,1,0,2010,22,1.479373800438541,0.05240876341139048
Potato,2001,Whole Year ,Arunachal Pradesh,4646.0,32635,2128.5,474495.98,1207.96,7.024321997417133,0.2784577331498787,1.0315087602176443,-0.344838362487904,-0.24887211874243154,1.1727318191348197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.89,80.0,11.917981491355107,47.86666666666667,47.5,7.9401432772605745,39.87,40.0,2.9461668299502297,23.255956110400003,23.438043253333333,2.2473011898255026,76.54596417483333,76.56085319,2.7618203053692674,6.3653771888933335,6.328929373,0.650021763214037,166.98562206566666,170.38467808833335,11.804763939715919,4.296092836876323,4.308794568974216,0.21718422978790072,3.619539300013816,3.621475202707005,0.20406244146779207,3.707822109322588,3.7135720667043075,0.07213909328336732,23.255956110400003,23.438043253333333,2.2473011898255026,-0.03549510890025853,-0.029485674095613017,0.15997234849853256,1.850973561404982,1.8497248320747381,0.06332412515825624,5.408363712959208,5.443400068441605,0.1543880081618864,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,10.39317125254869,13.070010532417555,7.09751576487309,8.443977129084978,0.47659481387209673,0.2855552020362711,0.2378499840916322,0.7134770389224733,0.7257796004600632,17.80149583278175,6.884314157959322,0.9551257296311112,Fruit/Vegetable,True,False,False,False,False,0,0,0,2000,4,6.783990217714146,0.24033177970298833
Cowpea(lobia),2011,Kharif     ,Mizoram,1387.0,1458,2439.340909,232350.24,457.71,1.0511896178803173,-0.6685115151561504,1.2366522415199066,-0.6150652253763645,-0.6064732779624262,-0.09264253475128569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.580000000000005,47.0,7.904965834744946,39.87,40.0,2.9461668299502297,23.6893322105,23.73483675,2.0312719543716655,82.2728215389,82.18935719500001,1.4183811592213094,6.425470922140001,6.363803588,0.7686920011810564,208.094939267,213.84124050000003,9.933476550650926,4.296092836876323,4.308794568974216,0.21718422978790072,3.6123104279924014,3.608826080138695,0.20377972245518897,3.707822109322588,3.7135720667043075,0.07213909328336732,23.6893322105,23.73483675,2.0312719543716655,0.18145565894798288,0.17321448244491786,0.1422601461146989,1.8561327734751145,1.8531287288027605,0.07466003457169142,5.924345332583058,5.979944523782247,0.0966572121566567,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,7.285506548522785,12.3560054712753,6.128418202106719,7.23561914106675,0.47741125851559696,0.2843313015417713,0.23825743994263174,0.7118441496354727,0.7246144309007954,19.489882013301823,8.428536563597307,0.9751569740466669,Other,False,False,False,True,False,1,0,0,2010,14,1.0152239728311048,0.03596564504921263
